2013-14," Dearborn, Michigan  United States",Automotive/Transportation,23
2012-13," Dearborn, Michigan  United States",Automotive/Transportation,27
2011-12," Dearborn, Michigan  United States",Automotive/Transportation,33
2011-12," Dearborn, Michigan  United States",Museum/Historical Society/Archives,20
2011-12," Dearborn, Michigan  United States",Museum/Historical Society/Archives,unpaid
2011-12," Dearborn, Michigan  United States",Museum/Historical Society/Archives,unpaid
2012-13," denver, Colorado  United States",Technology/Telecommunications,22
2012-13," Detroit, Michigan  United States",Advertising/Interactive Design Agency,20
2013-14," Detroit, Michigan  United States",Consulting,20
2011-12," Detroit, Michigan  United States",Consulting,20
2013-14," Detroit, Michigan  United States",Consulting,30.29
2012-13," Detroit, Michigan  United States",Financial Services/Banking,13
2012-13," Detroit, Michigan  United States",Financial Services/Banking,15
2013-14," Detroit, Michigan  United States",Financial Services/Banking,28
2011-12," Detroit, Michigan  United States",Museum/Historical Society/Archives,unpaid
2012-13," Detroit, Michigan  United States",Museum/Historical Society/Archives,unpaid
2013-14," Detroit, Michigan  United States",Nonprofit,15
2013-14," Detroit, Michigan  United States",Nonprofit,20
2012-13," Detroit, Michigan  United States",Nonprofit,unpaid
2011-12," Detroit, Michigan  United States",Start-Up,10
2013-14," Detroit, Michigan  United States",Start-Up,unpaid
2011-12," Detroit, Michigan  United States",Start-Up,15
2013-14," Detroit, Michigan  United States",Technology/Telecommunications,25.5
2013-14," Detroit, Michigan  US",Museum/Historical Society/Archives,12
2012-13," Detroit, Michigan  US",Museum/Historical Society/Archives,12
2013-14," Detroit, Michigan  US",Museum/Historical Society/Archives,unpaid
2011-12," Dublin, Ohio  United States",Nonprofit,20
2011-12," East Lansing, Michigan  United States",Museum/Historical Society/Archives,unpaid
2012-13," East Lansing, Michigan  United States",University/College/Academic Library/Archives,12
2011-12," East Lansing, Michigan  United States",University/College/Academic Library/Archives,15
2012-13," East Lansing, Michigan  United States",University/College/Academic Library/Archives,15
2012-13," East Lansing, Michigan  United States",University/College/Academic Library/Archives,15
2011-12," East Lansing, Michigan  United States",University/College/Academic Library/Archives,20
2013-14," East Lansing, Michigan  United States",University/College/Academic Library/Archives,unpaid
2011-12," East Lansing, Michigan  United States",University/College/Academic Library/Archives,unpaid
2013-14," El Segundo, California  United States",Technology/Telecommunications,15
2013-14," Emeryville, California  United States",Technology/Telecommunications,35
2013-14," Englewood, Colorado  United States",Technology/Telecommunications,44
2011-12," Evanston, Illinois  United States",Museum/Historical Society/Archives,unpaid
2011-12," Evanston, Illinois  United States",University/College/Academic Library/Archives,30
2011-12," Fairfax, Virginia  United States",Consulting,20
2011-12," Farmington Hills, Michigan  United States",Multimedia/Publishing,12
2011-12," Farmington Hills, Michigan  United States",Multimedia/Publishing,12
2012-13," Farmington Hills, Michigan  United States",Multimedia/Publishing,12
2011-12," Farmington Hills, Michigan  United States",Multimedia/Publishing,18
2013-14," Farmington Hills, Michigan  United States",Multimedia/Publishing,31.25
2012-13," Farmington Hills, Michigan  United States",Start-Up,10
2013-14," Farmington Hills, Michigan  United States",Start-Up,13.82
2012-13," Ferndale, New York  United States",Healthcare,unpaid
2013-14," Flagstaff, Arizona  United States",University/College/Academic Library/Archives,15
2011-12," Flint, Michigan  United States",Public Library,unpaid
2011-12," Freedom, New Hampshire  United States",Public Library,7.5
2012-13," Fremont, California  United States",Consumer Goods,27
2011-12," Gainesville, Florida  United States",University/College/Academic Library/Archives,20
2011-12," Grand Rapids, Michigan  United States, Ann Arbor, Michigan  United States",Advertising/Interactive Design Agency,20
2012-13," Grand Rapids, Michigan  United States, Ann Arbor, Michigan  United States",Consulting,15
2012-13," Grand Rapids, Michigan  United States, Ann Arbor, Michigan  United States",Consulting,30
2011-12," Hillsboro, Oregon  United States",Technology/Telecommunications,33
2012-13," Interlochen, Michigan  United States",Nonprofit,unpaid
2013-14," Irvine, California  United States",University/College/Academic Library/Archives,15
2013-14," Jackson, Michigan  United States",Government/Government Library/Archives,10
2013-14," Jackson, Michigan  United States",Government/Government Library/Archives,15
2013-14," Jackson, Michigan  United States",Government/Government Library/Archives,unpaid
2013-14," Lansing, Michigan  United States",Government/Government Library/Archives,10
2012-13," Lansing, Michigan  United States",Government/Government Library/Archives,unpaid
2013-14," Lansing, Michigan  United States",Healthcare,25
2011-12," Lincoln, Nebraska  United States",University/College/Academic Library/Archives,20
2013-14," Livonia, Michigan  United States",Corporate/Special/Law Library,23
2011-12," Livonia, Michigan  United States",Corporate/Special/Law Library,unpaid
2012-13," Livonia, Michigan  United States",Corporate/Special/Law Library,unpaid
2012-13," Livonia, Michigan  United States",Corporate/Special/Law Library,unpaid
2012-13," Livonia, Michigan  United States",Corporate/Special/Law Library,unpaid
2013-14," Livonia, Michigan  United States",Multimedia/Publishing,13
2013-14," Livonia, Michigan  United States",Multimedia/Publishing,20
2011-12," Livonia, Michigan  United States",University/College/Academic Library/Archives,11.75
2013-14," Lodi, New Jersey  United States",Public Library,16
2012-13," Louisville, Kentucky  United States",Healthcare,20.75
2011-12," Louisville, Kentucky  United States",University/College/Academic Library/Archives,12
2013-14," Madison Heights, Michigan  United States",Consumer Goods,12.25
2013-14," Mattawan, Michigan  United States",Public Library,unpaid
2012-13," Milwaukee, Wisconsin  United States",Museum/Historical Society/Archives,unpaid
2012-13," Milwaukee, Wisconsin  United States",Public Library,unpaid
2011-12," Minneapolis, Minnesota  United States",University/College/Academic Library/Archives,unpaid
2013-14," Mountain View, California  United States",Biotechnology/Pharmaceuticals,15
2012-13," Mountain View, California  United States",Public Library,unpaid
2012-13," Mountain View, California  United States",Public Library,unpaid
2013-14," Nashville, Tennessee  United States",Technology/Telecommunications,16
2011-12," New York , New York  United States",University/College/Academic Library/Archives,unpaid
2012-13," New York City, New York  United States",Entertainment,10
2011-12," New York City, New York  United States",Nonprofit,25
2012-13," New York, New York  United States",Advertising/Interactive Design Agency,10
2011-12," New York, New York  United States",Advertising/Interactive Design Agency,22.22
2013-14," New York, New York  United States",Consulting,15
2013-14," New York, New York  United States",Consumer Goods,11.75
2012-13," New York, New York  United States",Financial Services/Banking,36
2012-13," New York, New York  United States",Financial Services/Banking,36
2012-13," New York, New York  United States",Financial Services/Banking,36
2012-13," New York, New York  United States",Start-Up,10
2013-14," New York, New York  United States",Start-Up,12
2011-12," New York, New York  United States",Start-Up,13.51
2012-13," New York, New York  United States",Start-Up,15.63
2012-13," New York, New York  United States",Technology/Telecommunications,20
2011-12," New York, New York  United States, San Francisco, California  United States",Healthcare,22
2011-12," Niles, Illinois  United States",Consumer Goods,22.41
2013-14," Novi, Michigan  United States",K-12 School/Library,28
2011-12," Novi, Michigan  United States",Technology/Telecommunications,32.5
2012-13," Novi, Michigan  United States",Technology/Telecommunications,33
2012-13," Oakland, California  United States",Financial Services/Banking,unpaid
2011-12," Okemos, Michigan  United States",Technology/Telecommunications,18
2011-12," Okemos, Michigan  United States",Technology/Telecommunications,18
2013-14," Okemos, Michigan  United States",Technology/Telecommunications,18.75
2011-12," Okemos, Michigan  United States",Technology/Telecommunications,20
2012-13," Okemos, Michigan  United States",Technology/Telecommunications,22
2012-13," Okemos, Michigan  United States",Technology/Telecommunications,22
2012-13," Okemos, Michigan  United States",Technology/Telecommunications,24
2012-13," Okemos, Michigan  United States",Technology/Telecommunications,24
2012-13," Okemos, Michigan  United States",Technology/Telecommunications,24
2012-13," Okemos, Michigan  United States",Technology/Telecommunications,24.2
2012-13," Omaha, Nebraska  United States",Automotive/Transportation,25
2012-13," Omaha, Nebraska  United States",Automotive/Transportation,25
2012-13," Omaha, Nebraska  United States",Automotive/Transportation,25
2013-14," Omaha, Nebraska  United States",Automotive/Transportation,unpaid
2013-14," Overland Park, Kansas  United States",Technology/Telecommunications,20
2013-14," Palo Alto , California  United States",Technology/Telecommunications,22.5
2012-13," Palo Alto , California  United States",Technology/Telecommunications,30
2012-13," Palo Alto , California  United States",Technology/Telecommunications,30
2013-14," Palo Alto , California  United States",Technology/Telecommunications,31
2013-14," Palo Alto, California  United States",Consulting,15
2013-14," Palo Alto, California  United States",Healthcare,18
2012-13," Palo Alto, California  United States",Public Library,unpaid
2012-13," Palo Alto, California  United States",Public Library,unpaid
2012-13," Palo Alto, California  United States",Start-Up,21.88
2013-14," Palo Alto, California  United States",Technology/Telecommunications,18
2012-13," Palo Alto, California  United States",Technology/Telecommunications,30
2012-13," Palo Alto, California  United States",Technology/Telecommunications,30
2012-13," Palo Alto, California  United States",Technology/Telecommunications,30
2013-14," Palo Alto, California  United States",Technology/Telecommunications,30.63
2011-12," Palo Alto, California  United States",Technology/Telecommunications,35
2012-13," Palo Alto, California  United States",Technology/Telecommunications,37
2013-14," Palo Alto, California  United States",Technology/Telecommunications,43.27
2011-12," Palo Alto, California  United States",Technology/Telecommunications,47.88
2013-14," Palo Alto, California  United States",Technology/Telecommunications,48
2011-12," Palo Alto, California  United States",University/College/Academic Library/Archives,20
2012-13," Peachtree City, Georgia  United States",Automotive/Transportation,unpaid
2013-14," Pellston, Michigan  United States",University/College/Academic Library/Archives,10
2011-12," Philadelphia, Pennsylvania  United States",Multimedia/Publishing,12
2012-13," Philadelphia, Pennsylvania  United States",Multimedia/Publishing,unpaid
2012-13," Pittsburgh, Pennsylvania  United States",Healthcare,unpaid
2013-14," Pleasanton, California  United States",Healthcare,unpaid
2013-14," Plymouth, Michigan  United States",Biotechnology/Pharmaceuticals,15
2013-14," Plymouth, Michigan  United States",Biotechnology/Pharmaceuticals,25
2013-14," Portland, Oregon  United States",Start-Up,20
2012-13," Portland, Oregon  United States",Technology/Telecommunications,20
2013-14," Quantico, Virginia  United States",Government/Government Library/Archives,15
2012-13," Redmond, Washington  United States",Environmental/Natural Resources,23
2012-13," Redmond, Washington  United States",Technology/Telecommunications,7.88
2011-12," Redmond, Washington  United States",Technology/Telecommunications,36
2012-13," Redwood City, California  United States",Technology/Telecommunications,25
2013-14," Redwood City, California  United States",Technology/Telecommunications,32.2
2013-14," Redwood City, California  US",Technology/Telecommunications,20
2013-14," Rochester, New York  United States",Technology/Telecommunications,21.75
2013-14," Romulus, Michigan  United States",Public Library,unpaid
2011-12," Romulus, Michigan  United States",Public Library,unpaid
2012-13," Romulus, Michigan  United States",Public Library,unpaid
2011-12," Round Rock, Texas  United States",Technology/Telecommunications,30
2011-12," Royal Oak, Michigan  United States",Technology/Telecommunications,15
2011-12," Salt Lake City, Utah  United States",University/College/Academic Library/Archives,unpaid
2011-12," San Antonio, Texas  United States",Start-Up,12.5
2011-12," San Diego, California  United States",Nonprofit,unpaid
2013-14," San Francisco, California  United States",Consulting,19
2013-14," San Francisco, California  United States",Entertainment,25
2012-13," San Francisco, California  United States",Entertainment,28.13
2011-12," San Francisco, California  United States",Nonprofit,20
2012-13," San Francisco, California  United States",Start-Up,28.13
2013-14," San Francisco, California  United States",Technology/Telecommunications,30
2013-14," San Jose, California  United States",Research,36
2013-14," San Jose, California  United States",Technology/Telecommunications,10
2013-14," San Jose, California  United States",Technology/Telecommunications,27.75
2013-14," San Jose, California  United States",Technology/Telecommunications,30
2011-12," San Jose, California  United States",Technology/Telecommunications,38
2013-14," San Mateo, California  United States",Start-Up,unpaid
2011-12," Santa Clara, California  United States",Technology/Telecommunications,35
2011-12," Santa Clara, California  United States",Technology/Telecommunications,35
2011-12," Santa Clara, California  United States",Technology/Telecommunications,35
2012-13," Santa Clara, California  United States",Technology/Telecommunications,35
2012-13," Santa Clara, California  United States",Technology/Telecommunications,35
2013-14," Santa Monica, California  United States",Entertainment,10
2013-14," Schenectady, New York  United States",Technology/Telecommunications,unpaid
2013-14," Seattle, Washington  United States",Consumer Goods,10.2
2013-14," Seattle, Washington  United States",Consumer Goods,12
2013-14," Seattle, Washington  United States",Consumer Goods,20
2013-14," Seattle, Washington  United States",Consumer Goods,26
2013-14," Seattle, Washington  United States",Consumer Goods,30
2013-14," Seattle, Washington  United States",Consumer Goods,unpaid
2013-14," Seattle, Washington  United States",Technology/Telecommunications,32
2011-12," Shelton, Connecticut  United States",Corporate/Special/Law Library,23.75
2013-14," Silver Spring, Maryland  United States",Museum/Historical Society/Archives,10
2011-12," Singapore, State  Singapore",University/College/Academic Library/Archives,unpaid
2012-13," Southbury, Connecticut  US",Technology/Telecommunications,31
2011-12," Southlake, Texas  United States",Technology/Telecommunications,27.88
2011-12," Southlake, Texas  United States",Technology/Telecommunications,27.88
2011-12," St. Louis, Missouri  United States",Government/Government Library/Archives,unpaid
2013-14," St. Paul, Minnesota  United States",Technology/Telecommunications,25.5
2012-13," Sterling Heights, Michigan  United States",Public Library,unpaid
2012-13," Sterling Heights, Michigan  United States",Technology/Telecommunications,22
2013-14," Suitland , Maryland  United States",Museum/Historical Society/Archives,unpaid
2013-14," Sunnyvale, California  United States",Technology/Telecommunications,30.63
2011-12," Swanton, Ohio  United States",Public Library,unpaid
2013-14," Tempe, Arizona  United States",University/College/Academic Library/Archives,14.16
2011-12," Temperance, Michigan  United States",Public Library,unpaid
2012-13," Toledo, Ohio  United States",Museum/Historical Society/Archives,unpaid
2012-13," Toledo, Ohio  United States",Public Library,unpaid
2012-13," Troy, Michigan  United States",Advertising/Interactive Design Agency,18
2013-14," Troy, Michigan  United States",Advertising/Interactive Design Agency,25
2012-13," Troy, Michigan  United States",Financial Services/Banking,18
2013-14," Troy, Michigan  United States",Technology/Telecommunications,30.13
2011-12," University, Mississippi  United States",University/College/Academic Library/Archives,unpaid
2013-14," Van Buren Township, Michigan  United States",Consulting,17
2013-14," Van Buren Township, Michigan  United States",Financial Services/Banking,15
2013-14," Van Buren Township, Michigan  United States",Technology/Telecommunications,15
2013-14," Van Buren Township, Michigan  United States",Technology/Telecommunications,20
2013-14," Van Buren Township, Michigan  United States",Technology/Telecommunications,23
2013-14," Van Buren Township, Michigan  United States",Technology/Telecommunications,unpaid
2013-14," Van Buren Twp, Michigan  United States",Technology/Telecommunications,20
2013-14," Van Buren Twp, Michigan  United States",Technology/Telecommunications,20
2013-14," Van Buren Twp., Michigan  United States",Technology/Telecommunications,15
2013-14," Van Buren Twp., Michigan  United States",Technology/Telecommunications,15
2013-14," Van buren, Michigan  United States",Financial Services/Banking,18.5
2013-14," Van Buren, Michigan  United States",Financial Services/Banking,18.5
2013-14," Van Buren, Michigan  United States",Technology/Telecommunications,20
2013-14," Van Buren, Michigan  United States",Technology/Telecommunications,30
2012-13," Van Burin, Michigan  United States",Consumer Goods,28
2011-12," Wakefield, Massachusetts  United States",Research,unpaid
2012-13," Walnut Ridge, Arkansas  United States",Public Library,unpaid
2013-14," Waltham, Massachusetts  United States",Technology/Telecommunications,20
2011-12," Waltham, Massachusetts  United States",Technology/Telecommunications,35
2012-13," Warren, Michigan  United States",Automotive/Transportation,unpaid
2011-12," Warren, Michigan  United States",Corporate/Special/Law Library,unpaid
2011-12," Washington, District of Columbia  United States",Government/Government Library/Archives,20
2011-12," Washington, District of Columbia  United States",Government/Government Library/Archives,20
2012-13," Washington, District of Columbia  United States",Government/Government Library/Archives,20
2011-12," Washington, District of Columbia  United States",Government/Government Library/Archives,7.5
2011-12," Washington, District of Columbia  United States",Government/Government Library/Archives,21
2011-12," Washington, District of Columbia  United States",Government/Government Library/Archives,12.5
2011-12," Washington, District of Columbia  United States",Government/Government Library/Archives,unpaid
2012-13," washington, District of Columbia  United States",Government/Government Library/Archives,unpaid
2011-12," Washington, District of Columbia  United States",Multimedia/Publishing,8.25
2012-13," Washington, District of Columbia  United States",Museum/Historical Society/Archives,31.25
2012-13," Washington, District of Columbia  United States",Museum/Historical Society/Archives,unpaid
2013-14," Washington, District of Columbia  United States",Nonprofit,unpaid
2012-13," Washington, District of Columbia  United States",Other,41.66
2013-14," Washington, District of Columbia  United States",Public Library,unpaid
2011-12," Washington, District of Columbia  United States",Technology/Telecommunications,15.15
2011-12," Washington, District of Columbia  United States",Technology/Telecommunications,unpaid
2011-12," Wauwatosa, Wisconsin  United States",Technology/Telecommunications,24.75
2013-14," Westland, Michigan  US",Public Library,unpaid
2013-14," Yellowstone National Park, Wyoming  United States",Government/Government Library/Archives,unpaid
2011-12," Yorba Linda, California  United States",Museum/Historical Society/Archives,unpaid
2012-13," Ypsilanti, Michigan  United States",Nonprofit,unpaid
2013-14," Ypsilanti, Michigan  United States",Technology/Telecommunications,16.13
2011-12," Ypsilanti, Michigan  United States",University/College/Academic Library/Archives,unpaid
2012-13,"Bowling Green, Ohio United States",Museum/Historical Society/Archives,7.5
2012-13,"Bowling Green, Ohio United States",Museum/Historical Society/Archives,unpaid
2012-13,"Bowling Green, Ohio United States",Museum/Historical Society/Archives,unpaid

